FilePath|Title|Author|Originator|Revision Number|Creation Time|Part Number|Material|Designer|Mass|TotalMass|PRODHIERARCHY|MATGROUP|MATERIALTYPE|MATDESC1|MATDESC2|MATDESC3|EXTMATGROUP|TITLE1|TITLE2|TITLE3|RAD1|RAD2|RAD3|TECHDESC|ALLViewScales|CLASSIFICATION|DATE CREATED|PaperSIZE|REVISIONCURRENT|LAB_OFFICE|UNIT_OF_MEASURE|Description|NETWEIGHT|DRAWNDATE|HDMATWT
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\SINGLE PARTS\MM0379134.ipt|Title doest not exist|T. Neubert|not_found|1|1/23/2012 12:00:00 AM|MM0379134|S235J2|T. Neubert|1500.46206686577|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Shock Absorber Plate Long|not_found|not_found|1,500 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\spring base disch\Spring Base Disch - Adapter Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|-|S235J2|T. Neubert|41471.9523651998|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Disch Plate|not_found|not_found|34,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\spring base disch\Spring Base Disch - Ground Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|-|S235J2|T. Neubert|176622.6085796|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Disch Ground Plate|not_found|not_found|149,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\spring base disch\Spring Base Disch - Top Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/6/2011 12:00:00 AM|-|S235J2|T. Neubert|28731.4469706919|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2011-12-06|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Disch Plate|not_found|not_found|23,3 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\spring base feed\Spring Base Feed - Adapter Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|-|S235J2|T. Neubert|34055.3916323209|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Feed Plate|not_found|not_found|34,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\spring base feed\Spring Base Feed - Ground Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|-|S235J2|T. Neubert|149367.512757802|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Feed Ground Plate|not_found|not_found|149,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\spring base feed\Spring Base Feed - Top Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/6/2011 12:00:00 AM|Spring base feed|S235J2|T. Neubert|23340.3141544919|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2011-12-06|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Feed Top Plate|not_found|not_found|23,3 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\SPRING BASES\spring base (3 Springs)\AX00-100010886.ipt|AX00-100010886|manimpest|not_found|01|9/19/2017 12:00:00 AM|AX00-100010886|S235J2|manimpest|25279.1124322622|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|ISOFRAME 3 SPRINGS|not_found|not_found|not_found|ISOFRAME 3 SPRINGS|not_found|RESTRICTED|2017-09-19|not_found|01|135 - Mining Screens - Global|EA|Spring Base Disch Plate|not_found|not_found|25,3 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\SPRING BASES\spring base (6 Springs)\AX00-100012991.ipt|AX00-100012991|manhensesi|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|AX00-100012991|S235J2|T. Neubert|203877.704401399|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|2020x260x50|not_found|not_found|not_found|ISOFRAME 6 SPRINGS|not_found|RESTRICTED|2018-10-11|not_found|02|135 - Mining Screens - Global|EA|Spring Base Feed Ground Plate|not_found|not_found|203.9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\CROSS PIPE\PROTECTION\AX00-100000144.ipt|Title doest not exist|mankubit|not_found|1|6/11/2015 12:00:00 AM|AX00-100000144|ASTM A36|mankubit|1635.53451771197|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|SPACER PROTECTION|not_found|INTERNAL|2015-06-11|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|1,6
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\CROSS PIPE\AX00-100000134.ipt|Title doest not exist|mankubit|not_found|01|6/9/2015 12:00:00 AM|AX00-100000134|E335|mankubit|192826.190495888|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|TUBE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|EN10297 406,4X12,5X 1588|not_found|INTERNAL|2015-06-09|not_found|01|135 - Mining Screens - Global|mm|TUBE|not_found|not_found|192,8
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Maintenance base frame\Component\MSC00-000000223.ipt|Title doest not exist|mankubit|not_found|1|11/12/2014 12:00:00 AM|MSC00-000000223|ASTM A36|mankubit|38860.64|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|not_found|PLATE|not_found|not_found|Z272 - LOW-HEAD|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2014-11-12|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|38,9
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Maintenance base frame\Component\MSC00-000000231.ipt|Title doest not exist|mankubit|not_found|1|11/13/2014 12:00:00 AM|MSC00-000000231|ASTM A36|mankubit|298488.232629051|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|not_found|BEND PROFILE|not_found|not_found|Z272 - LOW-HEAD|not_found|not_found|not_found|not_found|not_found|not_found|290|not_found|INTERNAL|2014-11-13|not_found|01|135 - Mining Screens - Global|mm|BEND PROFIL|not_found|not_found|298,5
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Static base frame\Component\MM0621407.ipt|MM0621407|mankubit|not_found|1|10/28/2014 12:00:00 AM|MM0621407|ASTM A36|mankubit|388569.605099101|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2014-10-28|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|388.6
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Static base frame\Component\MSC00-000000184.ipt|Title doest not exist|mankubit|not_found|1|9/26/2014 12:00:00 AM|MSC00-000000184|ASTM A36|mankubit|5092.6875|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|not_found|PLATE|not_found|not_found|Z272 - LOW-HEAD|not_found|not_found|not_found|not_found|not_found|not_found|RIB|not_found|INTERNAL|2014-09-26|not_found|01|135 - Mining Screens - Global|not_found|PLATE|not_found|not_found|5,1
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Static base frame\Component\MSC00-000000192.ipt|Title doest not exist|mankubit|not_found|1|10/28/2014 12:00:00 AM|MSC00-000000192|ASTM A36|mankubit|51656.0844698437|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|not_found|PLATE|not_found|not_found|Z272 - LOW-HEAD|not_found|not_found|not_found|not_found|not_found|not_found|BASE 4 SPRINGS|not_found|INTERNAL|2014-10-28|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|51,7
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Static base frame\Component\MSC00-000000199.ipt|Title doest not exist|mankubit|not_found|1|10/28/2014 12:00:00 AM|MSC00-000000199|ASTM A36|mankubit|7814.675|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|not_found|PLATE|not_found|not_found|Z272 - LOW-HEAD|not_found|not_found|not_found|not_found|not_found|not_found|RIB|not_found|INTERNAL|2014-10-28|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|17,2
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Static base frame\Component\MSC00-000000209.ipt|MSC00-000000209|mankubit|not_found|1|10/29/2014 12:00:00 AM|MSC00-000000209|ASTM A36|mankubit|73744.8478486672|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|ANGLE BAR|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|150x150x10  EN10056-1|not_found|INTERNAL|2014-10-29|not_found|01|135 - Mining Screens - Global|mm|ANGEL BAR|not_found|not_found|73.7
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\Frame\Static base frame\Component\MSC00-000000216.ipt|MSC00-000000216|mankubit|not_found|1|10/28/2014 12:00:00 AM|MSC00-000000216|ASTM A36|mankubit|388569.605099101|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2014-10-28|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|388.6
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\2013_03_18\MM0379279 - Collecting-Plate-Middle.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|11/12/2012 12:00:00 AM|MM0379279|S235J2|CAD-Tester|25104.0617819682|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\2013_03_25\Transport_Waggon\MM0376216.ipt|MM0376216|MANENGINMA|not_found|Revision Number doest not exist|6/13/2012 12:00:00 AM|MM0376216|SHORE 60|MANENGINMA|5734.82152837937|not_found|M38140 - Standard Screen and Vibrating Spares|FE - MECHANICAL COMPONENTS - RUBBER PRODUCTS (excluded raw material) & SPRINGS|YHAM - DESIGN MATERIAL|WEAR PLATE RUBBER|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|15 x 680 x 810|not_found|not_found|not_found|15 x 680 x 810|not_found|RESTRICTED|2012-06-13|not_found|01|135 - Mining Screens - Global|EA|Rubber Plate|not_found|not_found|5.7
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\2013_03_25\Transport_Waggon\MM0376243.ipt|Shaft|MANENGINMA|not_found|Revision Number doest not exist|6/13/2012 12:00:00 AM|MM0376243|ASTM A36|MANENGINMA|766.985679963358|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|SHAFT|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|D=25 L=205 2xM10|not_found|not_found|not_found|D=25 L=205 2xM10|not_found|RESTRICTED|2012-06-13|not_found|01|135 - Mining Screens - Global|EA|Shaft|not_found|not_found|0,767 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385060_Welding-Spring-Plate.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|11/9/2012 12:00:00 AM|MM0385060|Steel|CAD-Tester|49148.6937326982|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|2012-11-09|not_found|not_found|not_found|not_found|Welding-Spring-Plate|not_found|not_found|49,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385062.ipt|MM0385062|CADTester|not_found|Revision Number doest not exist|1/9/2013 12:00:00 AM|MM0385062|S235JR|CAD-Tester|13203.07368192|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|2418 x 160 x 6|not_found|not_found|not_found|2418 x 160 x 10|not_found|RESTRICTED|2013-01-09|not_found|02|135 - Mining Screens - Global|EA|Plate|not_found|not_found|29,604 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385067_Collecting - Plate.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/9/2013 12:00:00 AM|MM0385067|S235J2|CAD-Tester|17677.8332440471|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385070_Collecting_Plate_Down.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/9/2013 12:00:00 AM|MM0385070|S235J2|CAD-Tester|4096.94712326795|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Ground Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385072_Collecting_Plate_Ouderside.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/9/2013 12:00:00 AM|MM0385072|S235J2|CAD-Tester|6451.26720069921|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Cover|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385085_Plate.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|11/19/2012 12:00:00 AM|MM0385085|Steel|CAD-Tester|90252.8451048707|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385085_Plate_MIR34.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|11/19/2012 12:00:00 AM|MM0385085_Plate_MIR34|Steel|CAD-Tester|90252.8451048707|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385091_Plate.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/10/2013 12:00:00 AM|MM0385091|Steel|CAD-Tester|4315.5375|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Description doest not exist|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385115_Sideboard-Door-Plate.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/10/2013 12:00:00 AM|MM0385115|Steel|CAD-Tester|3489.62024650398|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Sideboard-Door-Plate|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385115_Sideboard-Door-Plate_MIR16.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|11/26/2012 12:00:00 AM|MM0385115_Sideboard-Door-Plate_MIR16|Steel|CAD-Tester|3489.62024650398|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Description doest not exist|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385121_Axis_MIR1.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|11/26/2012 12:00:00 AM|MM0385121_Axis_MIR1|Generic|CAD-Tester|237.332823632315|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|2012-11-26|not_found|not_found|not_found|not_found|Description doest not exist|not_found|not_found|0,237 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385127_Wear-Plate.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/10/2013 12:00:00 AM|MM0385127|Alloy Steel|CAD-Tester|52923.4362116966|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|2013-01-10|not_found|not_found|not_found|not_found|Wear-Plate|not_found|not_found|52,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\LH-1G\ISOFRAME_LH2448-1G_001\MM0385127_Wear-Plate_MIR25.ipt|Title doest not exist|CAD-Tester|not_found|Revision Number doest not exist|1/10/2013 12:00:00 AM|MM0385127_Wear-Plate_MIR25|Alloy Steel|CAD-Tester|52923.4362116966|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|Wear-Plate|not_found|not_found|not_found
